p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
3.19385864520456e-15,0.713244326574133,1,0.99,4.51100595048692e-11,3,Ly6d
3.84304308673657e-15,0.297692228697198,0.616,0.234,5.42791405570673e-11,3,Pnpla1
4.67568401346973e-15,0.832121271548399,1,0.945,6.60393610062464e-11,3,Serpinb5
4.83701813019899e-15,0.76754471718228,0.837,0.556,6.83180440709305e-11,3,Acsl1
4.85677850978732e-15,0.876686426585688,0.895,0.617,6.85971396722361e-11,3,Calm5
5.8085397394056e-15,0.287403755740315,0.64,0.25,8.20398152793646e-11,3,Galnt7
6.4389338835304e-15,0.308393053466544,0.814,0.415,9.09435021709834e-11,3,Smim5
7.25276445945978e-15,0.466830883837724,0.895,0.556,1.0243804522541e-10,3,Grhl1
7.47056801904773e-15,0.717211011478015,0.872,0.554,1.0551430270103e-10,3,Cysrt1
7.70113260231989e-15,0.681592091364699,0.872,0.619,1.08770796875166e-10,3,Oas1f
8.30022288574828e-15,0.342030757832888,0.709,0.312,1.17232348038309e-10,3,Cttnbp2
8.31482773489542e-15,0.404427411639474,0.605,0.23,1.17438626927663e-10,3,Cdkn2b
8.78766036545954e-15,0.52109194444094,0.977,0.731,1.24116915001751e-10,3,Ppl
9.14258022155179e-15,0.387804148967896,0.64,0.255,1.29129803049198e-10,3,Rab27b
1.02701810262258e-14,0.363759455839091,0.616,0.23,1.45056036814413e-10,3,Pnpla3
1.24284507643367e-14,0.669221335030428,0.802,0.485,1.75539438595491e-10,3,Trbc2
1.2599048833172e-14,0.293427564856757,0.802,0.385,1.77948965719721e-10,3,Pvrl4
1.32310712595423e-14,0.619451394541003,1,0.849,1.86875650469775e-10,3,Rab25
1.99428495723999e-14,0.474654474145418,0.884,0.477,2.81672807360577e-10,3,Skint1
2.41851713141018e-14,0.576911768256453,0.814,0.475,3.41591359640374e-10,3,Tanc1
2.51662203248422e-14,0.553008275301994,0.605,0.22,3.55447695868072e-10,3,Muc15
2.60527069733984e-14,1.45452020854505,0.965,0.772,3.6796843329228e-10,3,Klk7
2.61194966850051e-14,0.75788161815604,0.756,0.375,3.68911771179012e-10,3,Atp6v1c2
3.12086334026297e-14,0.578238812856478,0.953,0.743,4.40790738178742e-10,3,Scel
3.22590078641069e-14,0.386813960567439,0.5,0.155,4.55626227072645e-10,3,2300005B03Rik
3.25643254306382e-14,0.616202864220839,0.965,0.719,4.59938532382334e-10,3,Aldh3b2
3.6916467783247e-14,0.520693320298284,0.895,0.562,5.21408190970581e-10,3,Alox12e
4.3453150262153e-14,0.728888613774434,0.907,0.662,6.13732294302649e-10,3,Hebp2
5.49508492880371e-14,0.404928361924756,0.733,0.303,7.76125795344236e-10,3,Cldn4
5.55235575692594e-14,0.637181330818385,0.907,0.69,7.8421472710822e-10,3,Dusp22
7.13820003890555e-14,0.719057257694375,0.965,0.906,1.00819937349502e-09,3,Tmem45a
8.99080441614319e-14,0.575765398009452,0.988,0.868,1.26986121573606e-09,3,Jup
1.23051904101652e-13,0.756570972224767,0.919,0.65,1.73798509353173e-09,3,Ablim1
1.50079970163296e-13,0.518737280435273,0.721,0.393,2.11972949858639e-09,3,Ghr
1.55956119747879e-13,0.415143964977037,0.849,0.53,2.20272423531905e-09,3,Elovl7
1.64205818803039e-13,0.70943710688868,1,1,2.31924298477413e-09,3,Itm2b
1.75364144960518e-13,0.763746331186936,0.849,0.552,2.47684318342236e-09,3,Endou
1.94865818679324e-13,0.289036703087356,0.698,0.32,2.75228482302677e-09,3,Rhbg
2.19522551707117e-13,1.16779677679653,0.988,0.898,3.10053652031133e-09,3,Cst6
3.23414175133939e-13,0.438801598747345,0.628,0.263,4.56790180959175e-09,3,Map2
3.63783068007197e-13,3.41102508679738,0.64,0.244,5.13807205253365e-09,3,Flg
3.66230742433535e-13,0.53132741941063,1,0.855,5.17264300613125e-09,3,Cltb
3.67992580113353e-13,0.430172271433328,0.814,0.43,5.197527201521e-09,3,Map3k8
3.69934050613544e-13,0.470055619943775,0.57,0.218,5.22494853086569e-09,3,Dsc1
4.07587682142166e-13,0.387765980858281,0.547,0.198,5.75676842257595e-09,3,Smagp
4.12677694456078e-13,0.633680081114054,0.965,0.847,5.82865975649764e-09,3,Pycard
4.20723664600683e-13,0.341738574024453,0.756,0.365,5.94230103882005e-09,3,Pou2f3
4.32032997022768e-13,0.431635837532826,0.872,0.53,6.10203404994958e-09,3,Evpl
5.54480922728656e-13,0.407762134295552,0.93,0.599,7.83148855261954e-09,3,Pdlim2
5.76889092938569e-13,0.436364820209223,0.721,0.361,8.14798154866435e-09,3,Sptlc3
6.58351592485092e-13,0.380518518485689,0.523,0.189,9.29855789225944e-09,3,Serpinb12
6.66633264533837e-13,0.359130101203123,0.709,0.32,9.41552822827591e-09,3,Dennd4c
7.07370520204357e-13,0.758980869800709,0.942,0.694,9.99090122736633e-09,3,Pof1b
7.62833675397756e-13,0.559941323528652,0.93,0.741,1.07742628313179e-08,3,Gng12
8.10047194873514e-13,0.977623323468928,0.919,0.668,1.14411065803935e-08,3,Klk8
8.5413768197921e-13,0.377800045992566,0.791,0.411,1.20638406202744e-08,3,Itpkb
9.56664260171614e-13,0.297955256978901,0.64,0.273,1.35119260106639e-08,3,Sept8
1.43075173348792e-12,0.447547677547374,0.826,0.47,2.02079374837834e-08,3,Desi1
1.45127450584182e-12,0.499445890297139,0.535,0.175,2.04978011205099e-08,3,Klk6
1.50533915257946e-12,1.01862225497443,1,0.986,2.12614101910323e-08,3,Lgals3
1.56506786942322e-12,0.429541514171524,0.919,0.599,2.21050185877335e-08,3,Rdh12
1.89850018668871e-12,0.368320513215129,0.884,0.564,2.68144166367914e-08,3,Agpat3
1.90704306233049e-12,0.567307585627601,0.779,0.452,2.69350762123558e-08,3,Clca2
1.98117257293596e-12,0.789288766959228,0.907,0.682,2.79820814201475e-08,3,Klf3
2.31045571224227e-12,0.615787177297891,0.884,0.672,3.26328764797099e-08,3,Chl1
2.38049814087635e-12,0.345188007777971,0.686,0.316,3.36221557417376e-08,3,Kctd11
2.4445026927865e-12,-0.853678518462744,0.779,0.804,3.45261560329165e-08,3,Tmsb10
2.73653723188599e-12,0.496929730513235,0.64,0.291,3.86508518631577e-08,3,Prrg4
2.84347137907364e-12,0.306974146184162,0.709,0.328,4.01611897580361e-08,3,Ano1
3.12433438666187e-12,-0.96207624191758,0.965,0.935,4.41280988772122e-08,3,Ifitm2
3.23354622304733e-12,0.312929075532012,0.895,0.585,4.56706068543205e-08,3,Fam129b
3.42171756523915e-12,0.366254092421721,0.849,0.422,4.83283388914378e-08,3,Pak3
3.69730913569804e-12,0.392500922361378,0.326,0.075,5.22207942325992e-08,3,Slc6a14
4.18636414290952e-12,0.465262454037811,0.826,0.517,5.9128207154454e-08,3,Clip4
4.98964343509471e-12,-1.04816155205978,0.43,0.674,7.04737238772777e-08,3,Smoc2
6.53448055765647e-12,0.263293774715777,0.756,0.397,9.22930033963399e-08,3,Mvk
6.71262094723787e-12,0.427670678101166,0.837,0.489,9.48090582587877e-08,3,Acap2
6.76671370749349e-12,0.257517925281048,0.465,0.151,9.5573064404638e-08,3,Mboat2
6.91404829025991e-12,-1.52520510864367,0.767,0.847,9.7654018051631e-08,3,Ifitm3
7.21067716589206e-12,0.389749043074906,0.884,0.493,1.01843604291059e-07,3,Ndrg2
7.91570805725283e-12,0.729667252141432,0.581,0.218,1.11801460600639e-07,3,Slc46a2
7.92619595261783e-12,0.361243899914026,0.453,0.159,1.11949591634774e-07,3,Vsig10l
8.95562795024706e-12,0.443321286841743,0.884,0.536,1.2648928916929e-07,3,Gjb3
9.25364518354986e-12,-1.79966351646498,1,0.976,1.30698484572458e-07,3,Krt15
9.81748874420568e-12,0.369636059281249,0.744,0.428,1.38662211023161e-07,3,Cyp2b10
1.08764445651329e-11,0.279139028467792,0.523,0.204,1.53618903037937e-07,3,Cyp3a13
1.18243795434139e-11,-1.59496638386111,0.884,0.921,1.67007536671178e-07,3,Fth1
1.44303162356694e-11,0.487745293599123,0.872,0.593,2.03813786512594e-07,3,Hsdl2
1.54776389271379e-11,0.252847297851002,0.535,0.206,2.18606172206896e-07,3,Il1f5
1.75108189568331e-11,0.389113815105736,0.744,0.397,2.4732280694631e-07,3,Ttc39b
1.78910276705134e-11,0.343067207967221,0.698,0.352,2.52692874818331e-07,3,Chmp4b
1.92556815365419e-11,0.522686669583435,0.965,0.758,2.71967246022118e-07,3,Pkp1
2.27168961173291e-11,0.431036324005355,0.628,0.287,3.20853440761157e-07,3,Slc39a2
2.66219288604116e-11,0.312101497734848,0.465,0.153,3.76008123224454e-07,3,Btc
2.79603651222066e-11,0.507497889739301,0.884,0.599,3.94912196986046e-07,3,Clu
2.80425724641532e-11,0.655724525106204,0.988,0.935,3.960732934837e-07,3,Dsc3
2.99127131517912e-11,0.378292535615183,0.721,0.456,4.22487160555899e-07,3,Micu1
3.11501519264419e-11,0.825039594219856,0.314,0.077,4.39964745809065e-07,3,Tmprss11f
3.16403227593009e-11,0.355755687052396,0.36,0.098,4.46887918652366e-07,3,Areg
3.9313799535712e-11,0.311841682364623,0.605,0.269,5.55268104642396e-07,3,Sphk1
4.22188583122753e-11,1.34406434826039,0.698,0.385,5.96299154802577e-07,3,2310046K23Rik
4.54860596336178e-11,0.368950105138296,0.453,0.147,6.42445106265218e-07,3,Anxa9
4.68039181724132e-11,0.390058149504721,0.674,0.32,6.61058540267163e-07,3,Eps8l1
4.97770730044933e-11,0.725892976645934,0.953,0.874,7.03051379115463e-07,3,Anxa1
5.16774371181908e-11,0.27935235932349,0.744,0.407,7.29892121857327e-07,3,Mall
5.22674066794256e-11,0.367076133532564,0.523,0.212,7.38224851940208e-07,3,Trex2
5.48246553349639e-11,0.440150238588253,0.756,0.418,7.7434343195103e-07,3,Sdr16c5
5.57784589733314e-11,0.373688218939075,0.733,0.361,7.87814954539333e-07,3,Nipal2
6.98268616309571e-11,0.686401419293895,0.593,0.253,9.86234593675639e-07,3,Cdsn
7.42044494293772e-11,0.50443282177551,0.884,0.578,1.04806364374052e-06,3,Cyp51
1.057343757527e-10,0.307314700497519,0.814,0.472,1.49339232313113e-06,3,Prom2
1.24051426830509e-10,0.297881680299718,0.558,0.24,1.75210235255411e-06,3,Slc39a8
1.3189789611025e-10,0.405939437532091,0.779,0.424,1.86292588466117e-06,3,Sgpl1
1.4326024095184e-10,0.360490275024826,0.744,0.415,2.02340764320378e-06,3,Skint7
1.47458012246998e-10,0.562755859590942,0.988,0.908,2.0826969649766e-06,3,Rab11a
1.49363848005504e-10,0.480919499921266,1,0.969,2.10961498922975e-06,3,Gsn
1.81266117404873e-10,0.497364058830831,0.651,0.316,2.56020264222642e-06,3,Cpeb2
1.9406763712575e-10,0.595019419554856,0.919,0.717,2.74101130676409e-06,3,Elovl1
2.03391528668506e-10,0.479009682787999,0.977,0.874,2.87270195091397e-06,3,Prnp
2.12170996872642e-10,0.269857817201444,0.767,0.405,2.99670315982919e-06,3,Crb3
2.14264088353315e-10,0.57544233036779,0.93,0.741,3.02626598390222e-06,3,Ndel1
2.28160224136871e-10,0.311464103300103,0.651,0.332,3.22253500570917e-06,3,9330102E08Rik
2.32744994463851e-10,0.329778751209717,0.779,0.432,3.28729030180744e-06,3,Fam83b
2.39294995287369e-10,0.34424766644082,0.674,0.342,3.37980251343879e-06,3,Cyp2j6
2.50306226424215e-10,0.377341041386341,0.919,0.65,3.53532514201561e-06,3,Hspb8
2.64171083983687e-10,0.450596173977131,0.942,0.758,3.73115239018559e-06,3,Ggct
2.84150816564215e-10,0.351546162882683,0.802,0.519,4.01334613315298e-06,3,Mpp7
2.99791793866732e-10,-1.2576745134864,0.767,0.837,4.23425929657372e-06,3,Ptrf
3.50450012316834e-10,-0.461051060872432,0.081,0.418,4.94975597396297e-06,3,Ctnnal1
4.12998685663566e-10,0.803148069198422,0.895,0.662,5.83319343631221e-06,3,Rora
4.48838999616017e-10,0.343840518172393,0.837,0.58,6.33940203057663e-06,3,Pvrl1
4.65901368562207e-10,-1.16436328559443,0.488,0.684,6.58039092957261e-06,3,Cdh13
4.72034253465726e-10,0.261706178499579,0.337,0.094,6.66701179594991e-06,3,Sprr2d
4.82223690532106e-10,0.478900027562482,0.767,0.499,6.81092740507546e-06,3,Mmp2
5.10482521608347e-10,0.489527490454405,0.93,0.747,7.21005513519629e-06,3,Klf4
5.15183636912567e-10,-0.890387914108639,0.919,0.912,7.2764536877531e-06,3,Capg
5.25114367513313e-10,0.508981246470077,0.977,0.847,7.41671532675804e-06,3,Dapl1
5.27407343863335e-10,0.410397900548345,0.733,0.418,7.44910132472575e-06,3,Gjb5
6.00817111240693e-10,0.447245776623874,0.802,0.501,8.48594087916355e-06,3,Slc31a2
6.62834021018903e-10,0.61701654528662,0.988,0.98,9.36186771287099e-06,3,Anxa8
7.74754419070017e-10,0.381398061183612,0.791,0.532,1.09426314149449e-05,3,Pim3
7.89700013711489e-10,0.43922266940439,0.791,0.552,1.11537229936611e-05,3,Mapkapk3
7.97895220517336e-10,0.323006009066235,0.709,0.34,1.12694720945869e-05,3,Slain2
7.99035433554429e-10,0.492421637197194,0.942,0.707,1.12855764635228e-05,3,Clip1
8.1265780436388e-10,0.499154094689379,0.872,0.582,1.14779788288354e-05,3,Sqle
8.31819942658827e-10,0.416341835461042,0.86,0.566,1.17486248701133e-05,3,Pdlim5
8.57164546889654e-10,0.34787628556384,0.407,0.143,1.21065920602695e-05,3,2610528A11Rik
8.61138276359498e-10,0.453291989187036,0.605,0.281,1.21627170153016e-05,3,Atp7a
1.03068421133095e-09,0.415084953849125,0.651,0.338,1.45573838008384e-05,3,Ttk
1.29251292521976e-09,-0.672801683995648,0.453,0.629,1.82554525558039e-05,3,Itgb1
1.37146646360918e-09,0.626102406740825,0.884,0.613,1.93705923320161e-05,3,Creg1
1.3864523565685e-09,0.441029081851003,0.849,0.554,1.95822530841735e-05,3,Slco3a1
1.65644002222269e-09,0.31117452684855,0.605,0.267,2.33955588738733e-05,3,Ncoa2
1.65939904438564e-09,-1.1176947049504,0.942,0.89,2.34373521029028e-05,3,Sod1
1.65986669097614e-09,0.271580095876903,0.547,0.232,2.34439571433469e-05,3,Cbx4
1.77368798780595e-09,0.254474500360981,0.826,0.538,2.50515691397713e-05,3,Tmem40
1.9409158893993e-09,0.286704706753556,0.907,0.576,2.74134960218757e-05,3,Car13
2.26036396438501e-09,0.352738203595681,0.337,0.108,3.19253806329739e-05,3,Gadl1
2.30656526861947e-09,0.366804309442389,0.814,0.542,3.25779278539813e-05,3,Abhd12
2.35508654932792e-09,0.571714212976195,0.698,0.363,3.32632424227075e-05,3,Ero1l
3.100083749983e-09,0.536965295264719,0.872,0.556,4.37855828847599e-05,3,Sepp1
3.11220997159364e-09,-0.526871267781219,0.988,0.963,4.39568536387886e-05,3,Cfl1
3.15532998794817e-09,0.301926045155093,0.337,0.1,4.456588074978e-05,3,Clcn5
3.17323094960376e-09,-1.24879417957377,0.907,0.886,4.48187139322036e-05,3,Cxcl14
3.311888699703e-09,0.318703078029493,0.5,0.2,4.67771159946052e-05,3,Sdcbp2
3.56236782331765e-09,0.314812930614616,0.744,0.475,5.03148831365385e-05,3,Tollip
3.63080378590063e-09,0.264415146598568,0.779,0.515,5.12814726720605e-05,3,Dhcr7
3.72157969085286e-09,-1.58678634964954,0.337,0.603,5.25635915536058e-05,3,Sparc
3.785512442681e-09,1.49065800929636,0.872,0.631,5.34665777404265e-05,3,Defb6
3.93529982621951e-09,1.3777881621216,0.547,0.265,5.55821747455243e-05,3,Sprr1b
4.11059804789699e-09,0.283396651356223,0.767,0.456,5.80580868284971e-05,3,Pgap1
4.16529516092296e-09,0.364811466306,0.837,0.521,5.88306288528759e-05,3,Slk
4.69231070858875e-09,0.286410789628451,0.593,0.287,6.62741964481075e-05,3,Abhd6
5.20017296355595e-09,0.326811741260751,0.779,0.464,7.34472429372642e-05,3,Map2k4
6.63294196724584e-09,0.465044681588052,0.988,0.864,9.36836723453802e-05,3,Dynlt3
6.7083769445427e-09,-0.99323528845193,0.907,0.88,9.47491159647212e-05,3,Tspo
7.90331861578613e-09,0.262756779085816,0.581,0.259,0.000111626472129363,3,Wdfy3
8.6897895255089e-09,-0.533149140426934,0.186,0.475,0.000122734587258288,3,Itm2c
1.0758531399292e-08,-0.877217917524302,0.488,0.629,0.0001519534974836,3,Lamb3
1.092970095935e-08,0.286233878592243,0.814,0.515,0.00015437109634986,3,Tmem50b
1.22969448140721e-08,-0.657282822938611,0.663,0.75,0.000173682048553954,3,Bcam
1.24156817154525e-08,0.596994306386775,0.953,0.821,0.000175359088549051,3,Rnh1
1.27448257432116e-08,0.40221717360142,0.709,0.381,0.00018000791879712,3,Mxd4
1.38715569024399e-08,-0.749215297541759,0.977,0.965,0.000195921869690062,3,Set
1.46463362191872e-08,0.462169676457095,0.988,0.912,0.000206864852759801,3,Tacstd2
1.60996919196322e-08,0.645224650725827,0.942,0.77,0.000227392048672884,3,Msmo1
1.69758758234848e-08,0.291718899839302,0.814,0.532,0.0002397672701309,3,Gid8
1.74240070464232e-08,0.250413653501296,0.733,0.428,0.000246096675523681,3,Sh3yl1
1.80235680064427e-08,0.462347815815564,0.93,0.731,0.000254564874522997,3,Kdm5b
1.86196073166675e-08,0.280516016045014,0.372,0.136,0.000262983333740612,3,Mgst2
1.96547115437321e-08,0.508673055987545,0.709,0.487,0.000277603145843672,3,Il6ra
2.05474297326899e-08,0.397971492894487,0.872,0.635,0.000290211897544512,3,Fam213b
2.2692305821326e-08,0.548545569017466,0.86,0.654,0.000320506127420409,3,Ehf
2.32586117292057e-08,0.543384347488749,0.337,0.108,0.000328504632063302,3,Bcl3
2.33430279011724e-08,0.282393431926029,0.884,0.666,0.000329696926076159,3,Gjb4
2.35406165564053e-08,0.397018214940364,1,0.937,0.000332487668242669,3,Trim29
2.41284158012505e-08,0.253526420250189,0.791,0.507,0.000340789744776862,3,Ephb6
2.47208307449099e-08,0.638506187924439,0.488,0.206,0.000349157013441108,3,Stfa1
2.53388017979972e-08,0.305173150719255,0.453,0.165,0.000357885236594912,3,Cystm1
2.85373013466746e-08,0.344767232474711,0.802,0.54,0.000403060844220432,3,Tmem41a
2.86539967700871e-08,0.279052520697455,0.837,0.542,0.00040470905038071,3,Dffa
2.91185404776024e-08,0.440144872285003,0.849,0.532,0.000411270265705656,3,Casz1
3.01714382262817e-08,1.38956946358801,0.86,0.656,0.000426141393508003,3,Krt16
3.02552124775898e-08,1.15094212145121,0.977,0.878,0.000427324621033478,3,Krt79
3.54855523138897e-08,-0.499783358382201,0.279,0.507,0.000501197940881379,3,Serpinh1
3.63847249331345e-08,-1.00217161724735,0.733,0.774,0.000513897854955592,3,Hmgn2
3.83695488061175e-08,0.305519636222806,0.919,0.672,0.000541931507337604,3,Pls3
3.92386741565162e-08,0.405970702420019,0.907,0.654,0.000554207033786635,3,Pon2
4.47053563895483e-08,0.504371365394179,0.93,0.79,0.00063141845364598,3,Ezr
4.85440239750692e-08,0.324483429673831,0.826,0.582,0.000685635794623877,3,Tiam1
5.39172839542096e-08,0.404587813607671,0.349,0.124,0.000761527718569256,3,Slurp1
5.46106864326478e-08,0.359556259311736,0.628,0.306,0.000771321335174718,3,Epb41
5.52473946110956e-08,0.727452899732136,1,0.959,0.000780314201487114,3,Clca3a2
5.94872018886335e-08,0.408463549985185,0.86,0.623,0.00084019723947506,3,Atp6v0d1
6.47385587527101e-08,0.689832932911143,0.663,0.365,0.000914367403823278,3,Krt23
7.01940606115175e-08,0.386257162760562,0.802,0.542,0.000991420912077073,3,Cers3
7.35653502666075e-08,0.468353271238627,0.907,0.701,0.00103903700716556,3,Cldn1
7.78191084533875e-08,0.370745611135559,0.942,0.76,0.00109911708779564,3,Atp6v1e1
7.79711579820931e-08,0.309445891914209,0.709,0.413,0.00110126463533908,3,Kdm7a
8.26138916710921e-08,0.275150556431343,0.86,0.615,0.0011668386059625,3,Ap1b1
8.42104215714294e-08,0.350398795395335,0.953,0.76,0.00118938799427487,3,Rab18
8.46451382664454e-08,0.421117902177371,0.581,0.295,0.00119552793287527,3,Myd88
9.0426654381807e-08,0.326371488713707,0.488,0.236,0.00127718606648864,3,Mfsd2a
9.19156024879648e-08,0.379424626657649,0.977,0.776,0.00129821596954001,3,Zfand5
9.49155253227964e-08,0.544398756944914,0.826,0.55,0.00134058687965918,3,Rapgefl1
9.53570845221565e-08,0.322701498731801,0.826,0.521,0.00134682346179094,3,Rabgap1
9.90677630497089e-08,0.428876316154169,0.895,0.727,0.00139923308531409,3,Foxn3
1.00489134572114e-07,0.282238249510041,0.837,0.587,0.00141930853669654,3,Cfap57
1.03580182357487e-07,0.309797264278592,0.151,0.026,0.00146296649561714,3,RP23-410K18.1
1.05327610222203e-07,-0.776350474915517,0.57,0.697,0.00148764716677839,3,Htra1
1.08263906361933e-07,0.424376838506212,0.942,0.75,0.00152911941345595,3,Nfkbiz
1.08866596616639e-07,0.261918325501067,0.907,0.625,0.00153763181061341,3,Fdft1
1.13744991374922e-07,0.41391392027235,0.977,0.927,0.0016065342581794,3,Cyb5a
1.15365630833433e-07,0.490579918526234,0.5,0.23,0.00162942416989141,3,E330009J07Rik
1.28188034251375e-07,0.420816897685634,0.814,0.568,0.00181052779576641,3,Chp1
1.36315999746673e-07,0.885433585204196,1,0.953,0.001925327180422,3,Neat1
1.61125238541161e-07,0.272138597562125,0.965,0.829,0.00227573286915536,3,Atp6v0b
1.7188914004949e-07,0.355931112804926,0.849,0.623,0.00242776221405899,3,Ptgr1
1.72846724123458e-07,0.42480247521229,0.488,0.214,0.00244128713151972,3,2310050C09Rik
1.80112247601266e-07,0.253220775710739,0.767,0.442,0.00254390538512028,3,Endod1
1.82808277130377e-07,0.372762559090234,0.895,0.695,0.00258198410618944,3,Gnai3
1.87321821336113e-07,0.262278206584927,0.709,0.438,0.00264573340455126,3,Sh2d4a
1.90751410782619e-07,0.621734616526522,0.919,0.676,0.0026941729258937,3,March7
1.93953160005403e-07,0.388625160188858,0.465,0.202,0.00273939443191631,3,Slc8b1
1.96751356617625e-07,0.320455368872567,0.814,0.566,0.00277891616086733,3,Tmem159
1.98787923211182e-07,-1.33612143505845,0.907,0.876,0.00280768062743474,3,Stmn1
2.05853636932832e-07,0.498219599109275,0.779,0.595,0.00290747676803931,3,Paqr5
2.29512753337685e-07,0.376281797040371,0.512,0.232,0.00324163812814147,3,Srgap2
2.43281148986856e-07,0.331487935017972,0.86,0.623,0.00343610294829036,3,Ralgps2
2.43363882689004e-07,0.328601096102918,0.674,0.381,0.00343727147909949,3,Sidt2
2.45980274550649e-07,0.395098357632598,0.767,0.491,0.00347422539775337,3,Sphk2
2.46908075128102e-07,0.428816065984558,0.837,0.654,0.00348732965310931,3,Smpdl3a
2.48066923414742e-07,0.284526958999059,0.814,0.538,0.00350369722630981,3,Stard5
2.59348150734788e-07,-0.751416460485019,0.837,0.864,0.00366303328097814,3,Arpc1b
2.65685038321402e-07,0.541330018357745,0.709,0.42,0.00375253548125148,3,Nav2
2.67163243649045e-07,0.366797118109234,0.488,0.238,0.00377341365329911,3,Adora2b
2.76685767210264e-07,0.549879977115086,0.884,0.794,0.00390790977607777,3,Sptssa
2.77303628306683e-07,0.357858629077345,0.616,0.348,0.00391663644620359,3,Irak3
3.15517507063342e-07,0.371074394378415,0.942,0.754,0.00445636926976264,3,Dbnl
3.79291361406856e-07,0.276235601997404,0.686,0.409,0.00535711118851044,3,Slc16a14
3.96060253410873e-07,0.583666035932261,0.953,0.829,0.00559395501917517,3,Hmgcs1
3.97275760743137e-07,0.393836408044459,0.698,0.391,0.00561112284473606,3,Ept1
4.25183649053822e-07,0.415799071569409,0.57,0.301,0.00600529385923619,3,Abhd12b
4.29010672800106e-07,0.293553038284557,0.837,0.554,0.0060593467426287,3,Ppp1r13l
