"P1","P2","P3","P4","P5","P6","P7","P8","P9"
"Aqp3",-1.05196854753252,-0.677357701545414,-0.303025251235193,0.00435065828090197,-0.272880217206729,-1.33602225152607,0.989921417719385,1.31695511394669,1.33002677909895
"Errfi1",0.799167500202427,-0.223255257861953,0.663221629734392,-0.355541009727798,1.93386036290122,-0.451561544566349,-0.911413961842888,-0.0515672683939589,-1.40291045044509
"Ywhaz",1.11894529136456,1.12516932851576,0.76531858790469,0.265083555811933,-0.430262138248771,0.39790872190343,-1.87078968260874,-0.540205174756621,-0.831168489886241
"Ybx3",1.06637972979257,1.36669826147441,0.804648692930696,0.348699528578878,-0.751741482913044,-0.184580429424435,-1.43202612732788,-1.2548633716327,0.0367851985214993
"Csrp1",0.755722826330662,-0.845481165576232,1.32175331931794,-0.1475053659785,0.511065861434928,-2.0705117279376,-0.297673891131953,0.315748106300407,0.456882037240357
"Ltbp4",0.771384380581801,-0.808272945825243,0.512415531082117,-0.949839209002198,0.10861384316324,-1.80106121662223,1.24507614600905,0.882927917667678,0.0387555529457871
"Ptpn14",1.34912210730674,0.385267284575839,1.11957191744469,0.366676593862785,0.345003927020696,-1.29746367677263,-0.223836083269403,-0.429998715617359,-1.61434335455136
"Csnk1a1",0.370632835833448,0.8405355107132,0.760831970433728,0.684308463715761,1.0868859415222,0.0655086377826853,-1.49381663386332,-1.07826902710292,-1.23661769903479
"Psap",0.495395871491689,0.622861478460327,-0.179054431471511,1.15748782406933,0.106875853676087,-2.11168209717884,0.956523185926443,-0.351507161792499,-0.696900523181004
"Rpl29",0.730271731562817,0.805932352033438,0.706200270647444,1.33035705079833,-0.182504853744752,-1.86393434503243,-0.83099073842023,-0.580860652922691,-0.114470814921928
"Nfkbiz",0.401723605620992,0.564770204127599,0.795091795817012,0.865133487831613,1.17207845969707,-0.149179439211765,-1.66376890536523,-0.953695055705734,-1.03215415281156
"Atp1a1",0.301596263970011,-1.69119517832199,0.23424969515921,0.173477567585542,-0.000271836700265379,-1.57749495613684,0.412618257651589,1.0604889967719,1.08653119002086
"Eif4a1",0.0166030540401248,1.12443654877444,0.627642678033415,0.875213076300519,0.619422186623326,-0.0626201531847918,-2.13542844121971,-0.706379694015262,-0.358889255352038
"Hnrnpa2b1",-1.05122867799234,0.459310076885669,-1.04279443250391,-0.00206097626923802,0.94697631788323,1.79133291185558,-0.703478277697937,-0.876074977692365,0.478018035531296
"Iffo2",0.738814953585387,-0.0488014127656803,0.816200468726477,-1.10324192603314,-1.65981938364046,-0.380550509064274,0.283330849454489,1.59125468442684,-0.237187724689637
"Rps11",0.563861553607081,1.24979374435179,0.559303003421681,1.23250555553044,0.0266423443152968,-1.55451708168139,-0.850254477213899,-1.05798980596007,-0.169344836370884
"Ptprs",0.590893666222033,-0.105722435755487,0.642970968617622,0.69449620269648,0.909038977450422,-1.31971801055849,0.268531617728011,0.31988146158282,-2.00037244798341
"Rpl11",0.102923625495874,1.21899441793286,0.386725443316632,1.02223333721268,-0.1076457896923,-2.08838595923418,0.105210038186506,-0.920066645030546,0.280011531812467
"Midn",0.721931011420718,0.0716413027500945,0.978761792790601,0.29715910119691,0.900898990545539,-1.39243578029402,-1.09738858957515,0.845343584093152,-1.32591141292785
"Rpl26",-0.286837845087422,0.921885956177539,-0.0442676495697167,1.23082844521564,0.326336622410898,-2.1590595248394,-0.14132781496084,-0.536692473974341,0.689134284627628
"Rps26",0.523383383243257,1.18929760064361,0.464965727167444,1.24373784341446,-0.066215307335993,-1.46064034636334,-1.27452061428822,-0.855027756682388,0.23501947020118
"Rpl32",0.218964473857397,1.00754939350072,0.244894163853849,1.20012304395258,0.479103745599118,-2.11714526160934,-0.269735826793828,-0.806358049993841,0.042604317633353
"Eef1g",0.57851196446335,0.840510006593645,0.841410334299723,1.03122555306256,-0.00261201719766166,-2.14661176330959,-0.338829407858993,-0.668096212467035,-0.135508457586014
"Rpl9",-0.981406408290015,1.08144959897563,0.249595957656274,1.02427697602337,0.506329070360184,-1.98567442358459,-0.386060123136277,-0.132918371278219,0.624407723273635
"Txnip",0.725193877744516,0.464407273920547,0.80217812563,0.880582580351284,0.996649365937544,-0.81063817309668,-0.970661774119598,-0.313237193037613,-1.77447408333
"Cd9",0.16090238565002,0.263255942157572,0.829004292128218,-1.50021039323423,-0.928781629103161,-1.32513622282898,1.2076390463939,0.810320218885167,0.483006359951516
"Rps10",0.423987091304075,0.897184247755458,0.232339572609098,1.02761596886204,-0.0207178345987304,-2.33795516648184,-0.372072177922732,-0.305470355321753,0.455088653794372
"Gapdh",1.75581971779645,-0.752991638769732,1.02953164845968,0.0594855016727874,-0.776246402508233,-0.22507406989247,0.340550521338744,0.148594027056498,-1.57966930515372
"Hr",-0.974170848951258,-0.223800487195427,-1.05570567094176,-0.150679758910391,-1.2166544353457,0.0972697533210051,1.0051399175586,0.949467635045096,1.56913389541985
"Nr1d1",0.846612366809428,-0.273600680282193,1.09050085612596,-0.16289860354513,0.324789804144907,-1.7360820069168,0.352768345524858,0.930264130926685,-1.37235421278771
"Iqgap1",0.792648922998232,0.640737381830173,0.415960765831296,-0.21018753493261,-0.873408076707442,1.6409280348422,-1.18848209694077,-1.36208691422918,0.143889517308098
"Prrc2a",0.483468260294617,-1.75438314125031,0.221947477393611,-0.57513369742452,1.04511587388583,-0.978778063244553,1.25487515577319,0.716024808989081,-0.413136674416909
"Ccnl1",0.0611566474751738,0.169359453731136,1.04377880063993,0.666830978303293,1.11349148313882,0.456383919835049,-1.91988452071254,-0.666122899940626,-0.924993862470244
"Cxcl14",-0.116346559716243,-0.728930608617489,-0.150517309672151,-0.81115819202583,-0.639254311128195,-1.16870555115977,1.56736568258215,1.49659083115913,0.550956018578403
"Rps19",-0.602983327560794,1.41557955967861,0.280316583350668,0.979513368121088,0.454096495667531,-1.8674998631761,-0.39480066369719,-0.727924884513484,0.46370273212968
"Rpl31",-0.618616618134234,1.40438804455765,-0.047649298589953,1.38374393653144,0.33260161265021,-1.78575039419185,-0.0424361124973294,-0.652659939278395,0.0263787689524867
"Fgfr2",1.36833027928477,-0.247849952212641,1.33069108918589,-0.344758593598987,0.551859573039766,-1.85496791810607,-0.00363810453977855,-0.163778076623401,-0.635888296429552
"Plch2",-0.630689543270016,0.0777969300324063,-0.666690241807256,-0.343686263445616,-0.766457905074577,-1.34658641216389,1.49134044058191,1.19660114912044,0.98837184602661
"Clca3a2",0.626648878663905,1.20115858225626,0.587639102187916,0.951679619415805,0.327780896814952,0.0702924102706046,-1.07653438858283,-1.22654505348865,-1.46212004753797
"Ppp1r15a",-0.680011602286525,-1.62202694733621,1.03289292545683,-0.0224605467217532,0.889744245447853,0.0767113747811662,-1.23006789318181,1.17716638182177,0.378052062018686
"Cd44",1.15064155642256,-0.441737456164451,1.10971137803504,-0.242901228446682,0.0763092729896743,1.29557438147663,-1.51553898300148,-1.01921324155428,-0.412845679756994
"Csrnp1",0.344385958536459,-1.3830622794471,1.42295921024351,-0.499901000964753,0.682493524074032,0.262702121606289,-1.35419428638718,1.03287951796966,-0.508262765630905
"Arc",1.37538640781716,0.562807273518084,1.24172926001648,0.462738744345531,0.21221912713409,-0.656723045708385,-0.948913264109029,-0.870424902277923,-1.378819600736
"Atxn2l",0.601374346970458,0.537661368083682,0.944054921373777,0.542861351741423,1.28173242247894,-0.339564274175157,-1.510861610604,-0.972371020719339,-1.0848875051498
"Hnrnpa1",0.5073722648282,0.657816370918209,0.779518702545875,1.13744675456582,0.934877503470821,-0.912598838223269,-1.51238735712741,-1.06709842472024,-0.524946976258017
"Ivns1abp",0.728714087427231,1.17008090679909,0.804129241981416,0.404582979362224,0.334560471848223,0.287118954242257,-1.65617275528279,-1.35557256357384,-0.717441322803811
"Sbno2",0.404474574284188,-0.0909195328809873,0.838526054176862,0.4198445187566,1.90859999698424,-0.554286569571192,-1.26356392645269,-0.931119766466519,-0.731555348830503
"Atf4",-1.39178768898838,0.125494631058542,-0.0786279966836604,0.898295974235304,0.578311048087536,0.37000471330019,-1.62515836256443,1.42500767676441,-0.30153999520952
"Dync1h1",1.71692188004742,-0.556797528272882,-0.280477142678098,-0.192491774812888,-1.65849063782326,0.619634313773336,0.593243003562663,-0.866018942903461,0.624476829107168
"Cdc42bpg",0.580204813900709,1.37174382209833,-0.290914718896373,1.13774005525779,-1.76949039831981,-0.369281589030765,0.245321787403723,-1.02935242102002,0.124028648606401
"Cfl1",1.32244165171161,0.306880004915042,0.989812221668998,0.24697217403507,1.02706545616158,-0.960157784944809,-0.879728394386738,-0.667776074539931,-1.38550925462082
"Fosl2",-0.223455077684296,-0.238138402941022,-0.00800147123116892,0.282519752895283,1.39848669120994,1.55507242495093,-1.60574730569103,-0.274278390641487,-0.886458220867144
"Cdkn1a",0.193254859797049,1.23148492376807,0.188875586091746,0.633506599738835,0.0192788546483818,1.0027041991721,-2.05880111248033,-0.732088275164914,-0.478215635570931
"Srsf5",-1.20021382725391,-0.033015781988831,-0.513648976609636,0.131426775613955,1.49328031627358,1.64606598174243,-1.11687196062907,-0.265287043720649,-0.141735483427873
"S100a11",0.820340003111402,1.57382807428535,0.390983213105769,0.573352018228588,-0.338101200597327,0.0807195968561835,-1.02070536827549,-1.76193300204613,-0.318483334668355
"Myc",0.479038492682226,0.342663678176867,1.24923206587759,1.024044546157,0.489727184621866,-1.42022724413602,-1.6237278649243,-0.316633802095952,-0.224117056359288
"Ldlr",0.84729745636076,0.127516011587584,1.22919815076617,0.900523399490471,0.768590159818671,-0.944017205885326,-1.12170396633304,-0.369622199225743,-1.43778180657955
"Ppl",0.485646470618115,1.26549279733544,0.313707431397712,0.718082624250791,0.1092956567442,0.822343584447351,-1.20560532044957,-0.894277862608474,-1.61468538173555
"Slc25a3",-0.411942852783395,0.166529548612451,0.138895380095341,0.494682607119727,0.800409209084459,1.8602223958216,-1.48985715139226,-0.742959460932448,-0.815979675625471
"Rpl15",0.807121328597629,0.784632661312371,0.985438804582781,0.99690644790351,-0.135461063907999,-1.7796899532736,-1.07035718009762,-0.6572448389065,0.0686537937894261
"Ctsb",-0.393823009358924,-1.57494860212648,0.85514194668932,0.628721381776445,0.962857981728397,-1.59795391099968,0.797264776059694,0.347941853517263,-0.0252024172860011
"Tagln2",0.633674182078686,-0.681347820020581,0.612807405057717,-0.660605918837039,-0.252532733205031,-1.75723540668095,1.0091304792083,1.42884073235275,-0.332730919953852
"Hnrnpk",-0.132144845282393,-0.389093592549092,1.25091063416927,0.00639511653661768,1.38682483876283,-0.304871454946068,-1.65918800117473,-0.940978049156925,0.782145353640496
"Sf3b1",-0.670860220037406,-0.6838884823113,0.569435679588309,-0.197755366594993,1.49212120725389,1.3944459478363,-1.56717803212174,-0.0351736572071618,-0.301147076405888
"Atp5a1",0.265381919129292,0.0789513520741917,0.374984631759589,1.54032517364525,-0.641360694148577,-1.85663970765386,-0.281446509961228,-0.557826433055224,1.07763026821056
"Nisch",0.0743771950730304,-0.512328435122973,-0.202514894996281,-0.583578705872172,1.10359206160116,-1.82319265128686,1.53330218674413,0.637177381077994,-0.226834137218036
"Dmkn",-0.998594555616343,0.51684352018959,-1.19244466871656,0.0203170512063197,-1.32176910656388,1.4247376703237,0.20518653222246,0.130272541840573,1.21545101511414
"Mcl1",0.195306861139131,-0.080098384005897,0.945617714530969,-0.212659339950101,1.41399252724067,0.730371062790372,-1.96079210285138,-0.285371669526759,-0.746366669366999
"Clstn1",-0.0442560609898194,-0.604924322297444,-0.241254766741785,-0.520730244662173,-0.800591450947963,-1.37455754817598,1.63895164070399,1.28199587826601,0.665366874845167
"Irf6",0.304560464212828,0.188491898627569,1.32780684910749,0.414015948190609,0.197317131206436,-0.0521275242290282,-1.75010603042112,-1.46264810151087,0.832689364816092
"Smoc2",1.58943189316466,0.185042478638187,1.31362577349281,0.0760980472901329,0.413432745863873,-1.16916770282094,-0.571981627609478,-0.638341831866874,-1.19813977615237
"Itpkc",0.666082731926307,-0.119498195249286,1.43383848950083,0.612144651053575,0.584554733050152,0.0054062314599334,-1.9129648943413,-1.02489460302692,-0.244669144373293
"Ddx3x",-1.04323908469167,-1.19154446646391,0.330699319908065,-0.0756589428209932,0.834851457236548,1.69395345925053,-1.24465395865692,0.249702630783462,0.4458895854549
"Notch1",0.698777385488296,-0.0408772989130854,1.16651741614806,0.5626351577347,0.35239561440469,-0.59889808706017,-2.05053780240968,-0.80035380388566,0.710341418492851
"Rapgefl1",0.856454273213691,1.86731310902826,0.16509467055212,0.723435445326311,-0.764072019621562,-0.570279927635644,-0.509544265821902,-1.38256325077569,-0.385838034265582
"Ddx17",-0.465883420307811,0.131893105501351,-1.68492481194034,-0.996444636407499,0.241151694868815,0.705347794505213,0.909954694735925,-0.389687304554161,1.54859288359851
"Rarg",1.39194470587253,1.0125654859191,0.381362049712816,-0.121272261605466,-0.882606787510379,-1.92643858389058,0.546054449534052,-0.264351203430956,-0.137257854601118
"S100a14",0.613010719673801,1.1881853160098,0.702835263651764,0.897655071571238,0.0455840407878757,-0.0148517747971748,-1.61279467173049,-1.48154210098612,-0.338081864180694
"Ncl",0.591351260851127,0.0366847115070275,1.33277236149224,1.17147541266267,0.490898474448519,-1.4585959597586,-1.28216404612132,-0.219221808069384,-0.663200407012261
"Ubc",-0.94094483391867,-0.567761399630608,-0.966885862963818,-0.182897817716547,-0.362272299589954,0.674869686328875,1.29869968408993,1.74881728367191,-0.701624440271143
"Rplp2",-0.52036581531523,1.55060370486873,-0.39535328503174,1.22884310350458,0.914001075885521,-0.725917068604708,-1.12972736675354,-1.00635434283502,0.0842699942814171
"Hnrnpa3",0.773813116492875,0.375662579512919,0.274724901928385,0.182347347906262,1.84044809605044,-0.247069775733547,-1.06561102208028,-1.44787816312066,-0.686437080956392
"Ctnna1",0.817697247118593,-0.737818012139357,0.721878074804371,-0.762657773066164,-1.47771224516113,-0.900781754721051,1.01126996246615,0.0377334914238104,1.29039100927475
"Dsg1a",0.441834650610684,1.29087683343791,0.288493899817017,0.859030780628924,-0.0773945889938819,0.880773141090149,-1.13672000095594,-1.26917098058533,-1.27772373504953
"Leng8",-0.386074208369749,0.871555080633357,-1.11014576581571,-0.265606267509419,1.30640401210965,1.54718886059564,-0.594287419645263,-1.13037493704089,-0.238659354957604
"Fau",-0.658071980237278,1.72364523468086,0.116926973598363,1.23138446061072,0.229907582622533,-0.592501781404474,-1.34103251734148,-0.908071796574788,0.197813824045566
"Sf1",-0.624680309698266,-0.398657028183674,0.0531407855301948,0.611148104836306,1.88316891728914,0.791236291488683,-1.59865228123508,-0.146669312895267,-0.570035167132026
"Eif4g1",0.962121107686809,1.0408759911119,0.195491254161985,1.32599336429405,0.213561192265639,-0.666898281804263,-0.553004232088221,-1.59651204820839,-0.921628347419506
"Tiparp",0.817825747347416,-0.344823575652854,1.76802829007374,0.00459418463707747,0.238005139414028,-0.184834720809418,-1.5540221809966,0.434822955795892,-1.17959583980928
"Plxnb1",0.979443217245667,-0.384531950286548,0.620221180563069,-0.68618013688503,-0.378009859566472,-1.82965027492096,1.36496413788674,0.720100233565891,-0.406356547602356
"Naca",0.934229263668636,0.997210276903246,0.790789207050911,0.993909492237868,0.376334771829041,-1.15713115258106,-1.05811105028496,-1.21915647404358,-0.658074334780098
"Slc6a6",0.0985321750947899,-1.05405995111634,0.0845355200318583,-1.105557744288,-0.117230172074453,-1.30996602663003,1.19110870795472,1.26982510339673,0.942812387630712
"Arhgef1",0.991000934169115,-0.322868666737829,0.558413572280238,-0.588951419315581,-0.219188693596703,2.03809949821642,-0.705413346001294,-0.769903004646727,-0.981188874367636
"Gltscr2",1.48018453475481,0.493261820311995,1.18563760551663,0.357552931791736,0.249823502980912,-1.21369456882947,-1.31601410415211,-0.622188096348972,-0.614563626025535
"Myl12a",-0.374960173328638,-1.00534746918566,-0.103717117031803,-0.363905218603308,-0.596613493443321,1.68253999624268,-0.742536457293294,-0.205703935134766,1.71024386777812
"Rpl30",0.364667753690471,1.42268516931437,0.192887009475121,1.18685166861777,0.290048722199281,-1.75098136492434,-0.595484647021573,-0.926616954047659,-0.184057357303445
"Dstn",0.973360574102539,1.0968509369065,0.87743536337621,0.576050754121052,-0.514251408327484,0.10701475451375,-1.42017497343408,-1.56097650289742,-0.135309498361085
"Ece1",1.37695756253142,-0.34328194301783,1.19416631719173,-0.288044068745172,0.321029072068351,-1.07592974527374,0.416503189784964,0.137580633269586,-1.73898101780931
