"W1-H","W1-L","W1-M","N1-H","N1-L","N1-M","W2-H","W2-L","W2-M","W3-H","W3-L","W3-M","W4-H","W4-L","W5-H","W5-L"
"Stx19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stx1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stx2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stx3",0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0
"Stx4a",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stx5a",3,3,3,0,0,0,2,2,1,2,4,8,43,4,0,1
"Stx6",0,0,1,0,0,0,0,0,1,1,1,2,11,1,0,1
"Stx7",0,0,0,0,0,0,1,0,0,3,2,3,2,0,0,1
"Stx8",1,1,4,0,0,0,1,0,0,3,3,6,1,1,0,1
"Stxbp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stxbp2",1,1,4,0,0,0,1,1,1,4,4,5,5,2,0,4
"Stxbp3",5,4,1,3,1,1,3,3,3,3,9,2,6,0,0,0
"Stxbp3-ps",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stxbp4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stxbp5",0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0
"Stxbp6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Styk1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Styx",1,0,1,0,0,0,2,1,1,2,4,7,5,0,0,0
"Sub1",258,208,399,31,19,26,129,119,105,751,799,885,254,77,2,114
"Sucla2",14,4,27,1,0,0,8,1,9,14,11,125,53,1,0,10
"Suclg1",2,1,36,1,0,0,23,1,1,7,7,6,50,4,0,1
"Suclg2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Suco",0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,13
"Suds3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sufu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sugct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sugp1",0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
"Sugp2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Sugt1",1,2,2,1,7,0,40,2,2,41,6,277,53,2,1,1
"Sulf1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sulf2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Sult2b1",0,1,1,0,0,0,0,0,0,7,8,11,2,0,0,1
"Sult5a1",1,1,1,1,2,2,4,1,4,91,7,10,1,1,0,1
"Sumf1",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"Sumf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sumo1",42,83,86,23,18,8,40,60,45,153,279,339,114,26,0,35
"Sumo2",0,1,2,0,0,0,1,1,1,5,6,6,4,1,0,1
"Sumo3",4,2,5,9,7,0,43,19,6,13,9,25,80,5,0,1
"Sun1",4,1,3,1,0,0,3,1,3,1,5,4,0,0,0,0
"Sun2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Suox",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"Supt16",3,1,2,12,0,0,41,3,2,68,6,40,45,2,0,2
"Supt20",0,1,6,0,3,0,2,1,1,2,2,3,2,1,0,0
"Supt3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Supt4a",2,2,2,0,3,2,4,2,0,14,14,13,47,6,0,1
"Supt5",1,1,3,0,0,0,0,1,0,1,2,3,2,0,0,0
"Supt6",2,2,2,0,0,0,2,2,1,13,8,8,2,1,1,2
"Supt7l",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Supv3l1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Surf1",0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0
"Surf2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Surf4",1,1,4,1,3,0,1,4,1,3,6,4,10,1,0,1
"Surf6",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
"Susd2",4,2,4,0,0,0,1,1,1,254,299,169,1,0,0,3
"Susd4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Susd6",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Suv39h1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Suv39h2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Suv420h1",1,0,0,0,0,0,1,0,0,2,2,2,1,0,0,0
"Suv420h2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Suz12",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"Sv2a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Svbp",0,1,2,4,0,0,1,1,1,2,1,2,1,0,0,1
"Svep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Svil",1,1,1,2,0,0,0,0,0,4,1,3,0,0,0,0
"Svip",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Svopl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swap70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swi5",38,126,47,26,23,10,45,8,27,324,178,372,218,82,1,45
"Swsap1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swt1",0,0,0,0,0,0,1,0,0,3,1,2,0,0,0,1
"Syap1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Sybu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syce2",0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0
"Sycp3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syde1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syde2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syf2",3,5,9,7,8,2,9,3,5,248,134,35,59,4,0,8
"Syk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sympk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syn3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syncrip",28,2,11,3,4,1,7,14,2,19,61,111,39,3,0,8
"Syne1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syne2",61,55,141,15,24,20,34,34,42,139,224,276,5,34,1,64
"Syne3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syngap1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syngr1",0,0,0,0,0,0,0,0,0,0,1,1,10,3,0,1
"Syngr2",1,1,1,0,0,0,0,1,1,10,15,15,49,2,0,2
"Syngr4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Synj1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Synj2",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"Synj2bp",1,2,2,0,0,1,1,1,9,2,3,11,10,1,0,1
"Synm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Synpo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Synpr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Synrg",0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0
"Syp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sypl",2,6,2,9,7,5,42,40,31,160,246,206,51,28,1,30
"Sypl2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sys1",1,1,3,0,0,0,2,2,2,3,3,3,35,3,0,1
"Syt11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syt12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syt14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syt3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syt4",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"Syt7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syt8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sytl1",4,3,5,1,0,1,1,2,2,16,59,11,6,7,0,3
"Sytl2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Sytl3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syvn1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Szrd1",0,1,1,0,0,0,2,1,0,2,2,4,6,0,0,0
"Szt2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tab1",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"Tab2",0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0
"Tab3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tacc1",0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0
"Tacc2",1,3,1,3,1,0,0,0,1,4,15,7,3,16,0,2
"Tacc3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Taco1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taco1os",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tacstd2",153,342,707,36,36,28,70,158,86,367,1214,511,90,73,3,94
"Tada2a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tada2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tada3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taf1",0,1,1,0,0,0,0,3,1,2,2,3,1,0,0,0
"Taf10",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"Taf11",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"Taf12",0,0,1,0,0,0,1,0,0,3,2,2,17,0,0,1
"Taf13",23,3,15,5,9,3,2,18,12,11,213,25,46,19,0,10
"Taf15",0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0
"Taf1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taf1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taf1c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taf1d",2,1,2,0,8,0,1,2,2,1,1,5,18,1,0,1
"Taf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taf3",1,0,1,0,0,0,0,0,0,2,2,2,2,0,0,0
"Taf4a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taf4b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taf5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taf5l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taf6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taf6l",0,0,0,0,0,0,0,1,0,2,1,8,14,1,0,0
"Taf7",1,1,1,0,0,0,1,1,1,8,8,6,1,2,0,2
"Taf8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taf9b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tagap",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tagap1",0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
"Tagln",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tagln2",158,169,229,51,31,26,109,101,136,604,710,553,205,177,1,118
"Tagln3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taldo1",24,6,63,12,18,8,35,3,26,255,278,314,113,20,1,32
"Tamm41",0,0,1,0,0,0,0,0,0,2,3,6,4,0,0,0
"Tanc1",2,2,2,0,0,0,0,0,0,5,113,7,0,0,0,1
"Tanc2",0,0,0,0,0,0,1,0,1,2,1,2,1,0,0,0
"Tango2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tango6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tank",0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0
"Taok1",33,6,80,4,7,1,34,5,21,183,12,144,31,21,0,30
"Taok2",1,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0
"Taok3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tap1",4,2,2,3,1,2,3,22,3,38,6,26,1,3,0,1
"Tap2",0,0,0,0,0,0,0,0,0,25,0,3,0,0,0,0
"Tapbp",19,18,159,5,14,7,33,4,16,408,157,80,5,2,0,32
"Tapbpl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tapt1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tarbp2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Tardbp",10,2,34,1,0,1,14,1,4,12,57,6,49,5,0,2
"Tarm1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tars",16,2,3,2,1,0,9,2,18,7,5,9,22,0,0,2
"Tars2",0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
"Tarsl2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tasp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tatdn1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tatdn2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tatdn3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tax1bp1",207,310,446,35,32,32,105,154,165,431,383,677,74,90,1,120
"Tax1bp3",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Taz",1,1,1,0,0,0,1,0,0,5,3,5,2,0,0,0
"Tbc1d1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Tbc1d10a",1,2,7,0,0,0,1,6,5,3,7,9,31,5,0,0
"Tbc1d10b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbc1d10c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbc1d12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbc1d13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbc1d14",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"Tbc1d15",1,1,2,0,0,0,1,3,0,7,4,10,1,0,0,0
"Tbc1d16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbc1d17",1,1,1,0,0,0,0,0,0,3,2,4,2,0,0,0
"Tbc1d19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbc1d2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbc1d20",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Tbc1d22a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbc1d22b",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbc1d23",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Tbc1d24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbc1d25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbc1d2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbc1d30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbc1d31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbc1d32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbc1d4",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tbc1d5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbc1d7",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Tbc1d8",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tbc1d8b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbc1d9b",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Tbca",46,70,71,14,16,6,17,18,20,135,173,161,97,24,1,31
"Tbcb",8,6,55,9,15,0,53,27,33,40,170,209,78,6,0,20
"Tbcc",1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
"Tbccd1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbcd",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"Tbce",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tbcel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbck",1,1,1,0,0,0,3,1,1,7,11,12,3,0,0,0
"Tbk1",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Tbkbp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbl1x",2,1,2,0,0,0,1,1,1,4,6,4,2,0,0,0
"Tbl1xr1",0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0
"Tbl2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbl3",0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0
"Tbp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbpl1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tbr1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbrg1",14,5,73,17,7,3,46,19,4,185,62,278,133,38,1,15
"Tbrg4",0,0,1,0,0,0,0,0,0,1,2,2,2,1,0,0
"Tbx1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbx21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbx3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tc2n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcaf1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcaf2",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"Tcaim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcam1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcea1",2,0,3,0,0,0,1,1,1,22,5,12,3,0,0,2
"Tcea1-ps1",1,1,1,2,2,0,3,1,6,22,8,16,6,0,0,13
"Tcea2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcea3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tceal1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tceal3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tceal8",1,0,0,3,0,0,1,8,1,3,1,3,50,1,0,0
"Tceanc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tceanc2",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"Tceb1",24,22,30,5,4,2,15,5,21,30,29,32,53,8,0,30
"Tceb2",287,230,357,41,22,17,44,27,25,464,237,326,269,59,2,181
"Tceb3",0,1,1,0,0,0,1,2,0,1,1,1,0,0,0,0
"Tcerg1",18,2,5,1,0,0,21,17,17,5,10,6,48,2,0,1
"Tcf12",0,0,0,0,0,0,0,0,0,3,4,3,1,1,0,7
"Tcf19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcf20",3,5,4,0,0,0,1,8,3,7,5,5,3,3,0,2
"Tcf24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcf25",5,3,3,5,6,2,12,7,2,22,85,82,55,13,0,66
"Tcf3",0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
"Tcf4",1,0,0,0,0,0,1,0,0,125,3,6,23,2,0,2
"Tcf7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcf7l1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcf7l2",61,5,15,12,1,1,31,19,69,246,16,274,8,56,0,24
"Tcfl5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tchh",0,0,0,0,0,0,1,0,1,1,2,2,30,17,2,4
"Tchhl1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tchp",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tcirg1",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"Tcn2",0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1
"Tcof1",1,1,1,0,0,0,2,2,1,1,1,1,5,0,0,0
"Tcp1",4,2,7,4,10,1,22,8,7,35,30,29,32,7,0,2
"Tcp11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcp11l1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcp11l2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcrg-C1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcrg-C4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcta",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"Tcte2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tctex1d2",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"Tctn1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tctn2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tctn3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tdg",0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0
"Tdg-ps",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tdh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tdp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tdp2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tdpx-ps1",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"Tdrd1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tdrd3",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
"Tdrd7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tdrp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tead1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Tead2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tead3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tead4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tec",0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
"Tecpr1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tecpr2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tecr",161,184,179,52,37,26,145,111,101,578,509,748,435,146,2,88
"Teddm2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Teddm3",0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0
"Tef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tefm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tekt2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tekt5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Telo2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Ten1",1,0,1,0,0,0,1,1,0,3,3,4,15,2,0,0
"Tenm2",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
"Tenm3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tenm4",0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1
"Tep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Terf1",0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"Terf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Terf2ip",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"Tes",1,0,1,0,0,0,0,1,0,1,1,2,2,0,0,0
"Tes3-ps",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tesc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tesk1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tesk2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tespa1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tet1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tet2",15,3,3,1,1,0,3,5,5,6,7,28,13,1,0,3
"Tet3",6,2,3,2,0,0,3,2,5,66,101,42,67,8,1,39
"Tex10",0,1,0,0,0,0,0,0,0,1,1,2,2,0,0,0
"Tex15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex2",0,1,1,0,0,0,2,1,0,1,1,1,0,0,0,0
"Tex261",4,4,4,8,1,0,10,45,2,5,6,11,38,2,0,0
"Tex264",3,1,2,0,0,0,1,1,0,4,3,2,1,1,0,2
"Tex30",0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
"Tex40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfam",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Tfap2a",5,4,3,0,1,0,2,2,19,80,13,11,6,1,0,1
"Tfap2b",0,0,0,5,0,0,0,1,1,1,1,1,25,3,0,0
"Tfap2c",5,1,8,2,1,0,2,7,5,11,60,69,4,1,0,1
"Tfap2e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfap4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfb1m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfb2m",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Tfcp2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfcp2l1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfdp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfdp2",0,1,1,0,0,0,0,1,0,1,1,3,1,0,0,0
"Tfe3",1,0,1,0,0,0,0,1,0,2,2,2,1,0,0,0
"Tfeb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfg",3,2,6,0,0,4,2,1,4,6,10,157,51,1,0,16
"Tfip11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfpt",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tfr2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfrc",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Tgds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgfa",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Tgfb1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgfb1i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgfb2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgfb3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgfbi",132,47,263,24,21,19,8,51,39,1,6,3,0,0,0,0
"Tgfbr1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tgfbr2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgfbr3",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
